ElapsedTime,msec,Addr,RF,Type,Grp,Len,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0:01:18,016,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,48,3,0,0,0,0,0,0,0,0,0,0
0:01:18,983,Bcast,32,0,125,20,136,3,39,0,161,1,0,0,136,3,0,0,0,0,0,0,0,0,0,0
0:01:19,981,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,142,3,0,0,0,0,0,0,0,0,0,0
0:01:20,964,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,114,3,0,0,0,0,0,0,0,0,0,0
0:01:21,931,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,155,1,0,0,0,0,0,0,0,0,0,0
0:01:22,898,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,122,1,0,0,0,0,0,0,0,0,0,0
0:01:23,897,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,154,3,0,0,0,0,0,0,0,0,0,0
0:01:24,864,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,55,3,0,0,0,0,0,0,0,0,0,0
0:01:25,831,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,37,3,0,0,0,0,0,0,0,0,0,0
0:01:26,829,Bcast,39,0,125,20,136,3,39,0,161,1,0,0,30,3,0,0,0,0,0,0,0,0,0,0
0:01:27,797,Bcast,39,0,125,20,136,3,39,0,161,1,0,0,26,3,0,0,0,0,0,0,0,0,0,0
0:01:28,764,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,42,3,0,0,0,0,0,0,0,0,0,0
0:01:29,731,Bcast,38,0,125,20,136,3,39,0,161,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
0:01:30,714,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,85,3,0,0,0,0,0,0,0,0,0,0
0:01:31,697,Bcast,35,0,125,20,136,3,39,0,161,1,0,0,154,3,0,0,0,0,0,0,0,0,0,0
0:01:32,695,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,140,3,0,0,0,0,0,0,0,0,0,0
0:01:33,662,Bcast,30,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:34,629,Bcast,31,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:35,597,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:36,595,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:37,562,Bcast,21,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:38,529,Bcast,26,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:39,512,Bcast,22,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:40,479,Bcast,30,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:41,478,Bcast,28,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:42,445,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:01:43,381,Bcast,21,0,125,20,136,3,39,0,161,1,0,0,144,3,0,0,0,0,0,0,0,0,0,0
0:01:44,395,Bcast,26,0,125,20,136,3,39,0,161,1,0,0,98,3,0,0,0,0,0,0,0,0,0,0
0:01:45,362,Bcast,26,0,125,20,136,3,39,0,161,1,0,0,115,3,0,0,0,0,0,0,0,0,0,0
0:01:46,329,Bcast,26,0,125,20,136,3,39,0,161,1,0,0,110,3,0,0,0,0,0,0,0,0,0,0
0:01:47,328,Bcast,21,0,125,20,136,3,39,0,161,1,0,0,148,3,0,0,0,0,0,0,0,0,0,0
0:01:48,310,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,99,3,0,0,0,0,0,0,0,0,0,0
0:01:49,278,Bcast,34,0,125,20,136,3,39,0,161,1,0,0,142,3,0,0,0,0,0,0,0,0,0,0
0:01:50,245,Bcast,34,0,125,20,136,3,39,0,161,1,0,0,152,3,0,0,0,0,0,0,0,0,0,0
0:01:51,243,Bcast,9,0,125,20,136,3,39,0,161,1,0,0,100,3,0,0,0,0,0,0,0,0,0,0
0:01:52,210,Bcast,16,0,125,20,136,3,39,0,161,1,0,0,104,3,0,0,0,0,0,0,0,0,0,0
0:01:54,145,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,140,3,0,0,0,0,0,0,0,0,0,0
0:01:55,143,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,154,3,0,0,0,0,0,0,0,0,0,0
0:01:56,095,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,23,3,0,0,0,0,0,0,0,0,0,0
0:01:57,077,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,154,3,0,0,0,0,0,0,0,0,0,0
0:01:58,060,Bcast,35,0,125,20,136,3,39,0,161,1,0,0,143,3,0,0,0,0,0,0,0,0,0,0
0:01:59,059,Bcast,30,0,125,20,136,3,39,0,161,1,0,0,146,3,0,0,0,0,0,0,0,0,0,0
0:02:00,026,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,80,3,0,0,0,0,0,0,0,0,0,0
0:02:00,993,Bcast,36,0,125,20,136,3,39,0,161,1,0,0,159,3,0,0,0,0,0,0,0,0,0,0
0:02:01,960,Bcast,27,0,125,20,136,3,39,0,161,1,0,0,191,3,0,0,0,0,0,0,0,0,0,0
0:02:02,927,Bcast,28,0,125,20,136,3,39,0,161,1,0,0,191,3,0,0,0,0,0,0,0,0,0,0
0:02:03,910,Bcast,30,0,125,20,136,3,39,0,161,1,0,0,193,3,0,0,0,0,0,0,0,0,0,0
0:02:04,893,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,193,3,0,0,0,0,0,0,0,0,0,0
0:02:05,876,Bcast,34,0,125,20,136,3,39,0,161,1,0,0,193,3,0,0,0,0,0,0,0,0,0,0
0:02:06,859,Bcast,33,0,125,20,136,3,39,0,161,1,0,0,180,3,0,0,0,0,0,0,0,0,0,0
0:02:07,826,Bcast,51,0,125,20,136,3,39,0,161,1,0,0,162,3,0,0,0,0,0,0,0,0,0,0
0:02:08,825,Bcast,50,0,125,20,136,3,39,0,161,1,0,0,174,3,0,0,0,0,0,0,0,0,0,0
0:02:09,792,Bcast,49,0,125,20,136,3,39,0,161,1,0,0,172,3,0,0,0,0,0,0,0,0,0,0
0:02:10,759,Bcast,48,0,125,20,136,3,39,0,161,1,0,0,174,3,0,0,0,0,0,0,0,0,0,0
0:02:11,726,Bcast,40,0,125,20,136,3,39,0,161,1,0,0,174,3,0,0,0,0,0,0,0,0,0,0
0:02:12,694,Bcast,41,0,125,20,136,3,39,0,161,1,0,0,172,3,0,0,0,0,0,0,0,0,0,0
0:02:13,677,Bcast,42,0,125,20,136,3,39,0,161,1,0,0,160,3,0,0,0,0,0,0,0,0,0,0
0:02:14,644,Bcast,39,0,125,20,136,3,39,0,161,1,0,0,188,3,0,0,0,0,0,0,0,0,0,0
0:02:15,627,Bcast,42,0,125,20,136,3,39,0,161,1,0,0,187,3,0,0,0,0,0,0,0,0,0,0
0:02:16,610,Bcast,42,0,125,20,136,3,39,0,161,1,0,0,157,3,0,0,0,0,0,0,0,0,0,0
0:02:17,593,Bcast,45,0,125,20,136,3,39,0,161,1,0,0,225,2,0,0,0,0,0,0,0,0,0,0
0:02:18,591,Bcast,43,0,125,20,136,3,39,0,161,1,0,0,162,2,0,0,0,0,0,0,0,0,0,0
0:02:19,558,Bcast,43,0,125,20,136,3,39,0,161,1,0,0,242,2,0,0,0,0,0,0,0,0,0,0
0:02:20,510,Bcast,42,0,125,20,136,3,39,0,161,1,0,0,171,3,0,0,0,0,0,0,0,0,0,0
0:02:21,493,Bcast,45,0,125,20,136,3,39,0,161,1,0,0,219,1,0,0,0,0,0,0,0,0,0,0
0:02:22,460,Bcast,45,0,125,20,136,3,39,0,161,1,0,0,24,2,0,0,0,0,0,0,0,0,0,0
0:02:23,443,Bcast,45,0,125,20,136,3,39,0,161,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0
0:02:24,441,Bcast,48,0,125,20,136,3,39,0,161,1,0,0,102,2,0,0,0,0,0,0,0,0,0,0
0:02:25,409,Bcast,49,0,125,20,136,3,39,0,161,1,0,0,74,3,0,0,0,0,0,0,0,0,0,0
0:02:26,392,Bcast,50,0,125,20,136,3,39,0,161,1,0,0,139,3,0,0,0,0,0,0,0,0,0,0
0:02:27,359,Bcast,49,0,125,20,136,3,39,0,161,1,0,0,133,3,0,0,0,0,0,0,0,0,0,0
0:02:28,326,Bcast,48,0,125,20,136,3,39,0,161,1,0,0,171,3,0,0,0,0,0,0,0,0,0,0
0:02:29,309,Bcast,49,0,125,20,136,3,39,0,161,1,0,0,161,3,0,0,0,0,0,0,0,0,0,0
0:02:30,261,Bcast,49,0,125,20,136,3,39,0,161,1,0,0,164,3,0,0,0,0,0,0,0,0,0,0
0:02:31,275,Bcast,52,0,125,20,136,3,39,0,161,1,0,0,178,3,0,0,0,0,0,0,0,0,0,0
0:02:32,242,Bcast,51,0,125,20,136,3,39,0,161,1,0,0,128,3,0,0,0,0,0,0,0,0,0,0
0:02:33,241,Bcast,53,0,125,20,136,3,39,0,161,1,0,0,135,3,0,0,0,0,0,0,0,0,0,0
0:02:34,208,Bcast,48,0,125,20,136,3,39,0,161,1,0,0,127,3,0,0,0,0,0,0,0,0,0,0
0:02:35,160,Bcast,47,0,125,20,136,3,39,0,161,1,0,0,129,3,0,0,0,0,0,0,0,0,0,0
0:02:36,142,Bcast,50,0,125,20,136,3,39,0,161,1,0,0,127,3,0,0,0,0,0,0,0,0,0,0
0:02:37,079,Bcast,52,0,125,20,136,3,39,0,161,1,0,0,130,3,0,0,0,0,0,0,0,0,0,0
0:02:38,108,Bcast,51,0,125,20,136,3,39,0,161,1,0,0,130,3,0,0,0,0,0,0,0,0,0,0
